name,calories,calories,protein,fat,carbohydrate,fiber,sodium,portion_size,serving_unit,food_category,allergens,glycemic_index
"pistachio nuts, raw",0.0,0.0,0.0,0.0,0.0,7.44,0.0,,,Uncategorized,None,0
"pistachio nuts, raw",0.0,0.0,0.0,0.0,0.0,7.87,0.0,,,Uncategorized,None,0
"pistachio nuts, raw",0.0,0.0,0.0,0.0,0.0,6.18,0.0,,,Uncategorized,None,0
"pistachio nuts, raw",0.0,0.0,0.0,0.0,0.0,7.66,0.0,,,Uncategorized,None,0
"sunflower seed kernels, raw",0.0,0.0,0.0,0.0,0.0,6.18,0.0,,,Uncategorized,None,0
"sunflower seed kernels, raw",0.0,0.0,0.0,0.0,0.0,8.06,0.0,,,Uncategorized,None,0
"sunflower seed kernels, raw",0.0,0.0,0.0,0.0,0.0,7.39,0.0,,,Uncategorized,None,0
"sunflower seed kernels, raw",0.0,0.0,0.0,0.0,0.0,7.59,0.0,,,Uncategorized,None,0
"sunflower seed kernels, raw",0.0,0.0,0.0,0.0,0.0,7.15,0.0,,,Uncategorized,None,0
"sunflower seed kernels, raw",0.0,0.0,0.0,0.0,0.0,6.44,0.0,,,Uncategorized,None,0
"sunflower seed kernels, raw",0.0,0.0,0.0,0.0,0.0,7.67,0.0,,,Uncategorized,None,0
"sunflower seed kernels, raw",0.0,0.0,0.0,0.0,0.0,7.24,0.0,,,Uncategorized,None,0
coconut flour,0.0,0.0,0.0,0.0,0.0,32.3,0.0,,,Uncategorized,None,0
coconut flour,0.0,0.0,0.0,0.0,0.0,39.5,0.0,,,Uncategorized,None,0
coconut flour,0.0,0.0,0.0,0.0,0.0,34.6,0.0,,,Uncategorized,None,0
coconut flour,0.0,0.0,0.0,0.0,0.0,33.4,0.0,,,Uncategorized,None,0
coconut flour,0.0,0.0,0.0,0.0,0.0,31.4,0.0,,,Uncategorized,None,0
coconut flour,0.0,0.0,0.0,0.0,0.0,37.0,0.0,,,Uncategorized,None,0
coconut flour,0.0,0.0,0.0,0.0,0.0,30.9,0.0,,,Uncategorized,None,0
coconut flour,0.0,0.0,0.0,0.0,0.0,34.8,0.0,,,Uncategorized,None,0
"peanuts, raw",0.0,0.0,0.0,0.0,0.0,6.34,0.0,,,Uncategorized,None,0
"peanuts, raw",0.0,0.0,0.0,0.0,0.0,7.5,0.0,,,Uncategorized,None,0
"peanuts, raw",0.0,0.0,0.0,0.0,0.0,8.78,0.0,,,Uncategorized,None,0
"peanuts, raw",0.0,0.0,0.0,0.0,0.0,6.7,0.0,,,Uncategorized,None,0
"peanuts, raw",0.0,0.0,0.0,0.0,0.0,8.54,0.0,,,Uncategorized,None,0
"peanuts, raw",0.0,0.0,0.0,0.0,0.0,8.78,0.0,,,Uncategorized,None,0
"peanuts, raw",0.0,0.0,0.0,0.0,0.0,8.62,0.0,,,Uncategorized,None,0
"peanuts, raw",0.0,0.0,0.0,0.0,0.0,8.85,0.0,,,Uncategorized,None,0
chestnut flour,0.0,0.0,0.0,0.0,0.0,8.19,0.0,,,Uncategorized,None,0
chestnut flour,0.0,0.0,0.0,0.0,0.0,7.42,0.0,,,Uncategorized,None,0
chestnut flour,0.0,0.0,0.0,0.0,0.0,9.26,0.0,,,Uncategorized,None,0
chestnut flour,0.0,0.0,0.0,0.0,0.0,8.73,0.0,,,Uncategorized,None,0
chestnut flour,0.0,0.0,0.0,0.0,0.0,8.73,0.0,,,Uncategorized,None,0
chestnut flour,0.0,0.0,0.0,0.0,0.0,11.0,0.0,,,Uncategorized,None,0
chestnut flour,0.0,0.0,0.0,0.0,0.0,7.69,0.0,,,Uncategorized,None,0
chestnut flour,0.0,0.0,0.0,0.0,0.0,8.67,0.0,,,Uncategorized,None,0
"brazil nuts, raw",0.0,0.0,0.0,53.73,0.0,0.0,0.0,,,Uncategorized,None,0
"brazil nuts, raw",0.0,0.0,0.0,58.68,0.0,0.0,0.0,,,Uncategorized,None,0
"brazil nuts, raw",0.0,0.0,0.0,58.18,0.0,0.0,0.0,,,Uncategorized,None,0
"brazil nuts, raw",0.0,0.0,0.0,58.08,0.0,0.0,0.0,,,Uncategorized,None,0
"brazil nuts, raw",0.0,0.0,0.0,59.5,0.0,0.0,0.0,,,Uncategorized,None,0
"brazil nuts, raw",0.0,0.0,0.0,59.22,0.0,0.0,0.0,,,Uncategorized,None,0
"brazil nuts, raw",0.0,0.0,0.0,54.93,0.0,0.0,0.0,,,Uncategorized,None,0
"brazil nuts, raw",0.0,0.0,0.0,57.13,0.0,0.0,0.0,,,Uncategorized,None,0
"cashews, raw",0.0,0.0,0.0,38.02,0.0,0.0,0.0,,,Uncategorized,None,0
"cashews, raw",0.0,0.0,0.0,38.67,0.0,0.0,0.0,,,Uncategorized,None,0
"cashews, raw",0.0,0.0,0.0,40.45,0.0,0.0,0.0,,,Uncategorized,None,0
"cashews, raw",0.0,0.0,0.0,38.52,0.0,0.0,0.0,,,Uncategorized,None,0
"cashews, raw",0.0,0.0,0.0,36.87,0.0,0.0,0.0,,,Uncategorized,None,0
"cashews, raw",0.0,0.0,0.0,42.17,0.0,0.0,0.0,,,Uncategorized,None,0
"cashews, raw",0.0,0.0,0.0,39.76,0.0,0.0,0.0,,,Uncategorized,None,0
"cashews, raw",0.0,0.0,0.0,36.39,0.0,0.0,0.0,,,Uncategorized,None,0
"pumpkin seeds (pepitas), raw",0.0,0.0,0.0,40.23,0.0,0.0,0.0,,,Uncategorized,None,0
"pumpkin seeds (pepitas), raw",0.0,0.0,0.0,38.52,0.0,0.0,0.0,,,Uncategorized,None,0
"pumpkin seeds (pepitas), raw",0.0,0.0,0.0,40.41,0.0,0.0,0.0,,,Uncategorized,None,0
"pumpkin seeds (pepitas), raw",0.0,0.0,0.0,39.75,0.0,0.0,0.0,,,Uncategorized,None,0
"pumpkin seeds (pepitas), raw",0.0,0.0,0.0,38.92,0.0,0.0,0.0,,,Uncategorized,None,0
"pumpkin seeds (pepitas), raw",0.0,0.0,0.0,41.96,0.0,0.0,0.0,,,Uncategorized,None,0
"pumpkin seeds (pepitas), raw",0.0,0.0,0.0,39.94,0.0,0.0,0.0,,,Uncategorized,None,0
"pumpkin seeds (pepitas), raw",0.0,0.0,0.0,40.54,0.0,0.0,0.0,,,Uncategorized,None,0
"hazelnuts, raw",0.0,0.0,0.0,55.4,0.0,0.0,0.0,,,Uncategorized,None,0
"hazelnuts, raw",0.0,0.0,0.0,54.12,0.0,0.0,0.0,,,Uncategorized,None,0
"hazelnuts, raw",0.0,0.0,0.0,52.67,0.0,0.0,0.0,,,Uncategorized,None,0
"hazelnuts, raw",0.0,0.0,0.0,45.35,0.0,0.0,0.0,,,Uncategorized,None,0
"hazelnuts, raw",0.0,0.0,0.0,56.08,0.0,0.0,0.0,,,Uncategorized,None,0
"hazelnuts, raw",0.0,0.0,0.0,53.94,0.0,0.0,0.0,,,Uncategorized,None,0
"hazelnuts, raw",0.0,0.0,0.0,52.86,0.0,0.0,0.0,,,Uncategorized,None,0
"hazelnuts, raw",0.0,0.0,0.0,57.5,0.0,0.0,0.0,,,Uncategorized,None,0
"macadamia nuts, raw",0.0,0.0,0.0,61.95,0.0,0.0,0.0,,,Uncategorized,None,0
"macadamia nuts, raw",0.0,0.0,0.0,70.37,0.0,0.0,0.0,,,Uncategorized,None,0
"macadamia nuts, raw",0.0,0.0,0.0,65.07,0.0,0.0,0.0,,,Uncategorized,None,0
"macadamia nuts, raw",0.0,0.0,0.0,67.23,0.0,0.0,0.0,,,Uncategorized,None,0
"macadamia nuts, raw",0.0,0.0,0.0,68.12,0.0,0.0,0.0,,,Uncategorized,None,0
"macadamia nuts, raw",0.0,0.0,0.0,59.66,0.0,0.0,0.0,,,Uncategorized,None,0
"macadamia nuts, raw",0.0,0.0,0.0,62.75,0.0,0.0,0.0,,,Uncategorized,None,0
"macadamia nuts, raw",0.0,0.0,0.0,64.31,0.0,0.0,0.0,,,Uncategorized,None,0
"pistachio nuts, raw",0.0,0.0,0.0,43.93,0.0,0.0,0.0,,,Uncategorized,None,0
"pistachio nuts, raw",0.0,0.0,0.0,45.03,0.0,0.0,0.0,,,Uncategorized,None,0
"pistachio nuts, raw",0.0,0.0,0.0,43.98,0.0,0.0,0.0,,,Uncategorized,None,0
"pistachio nuts, raw",0.0,0.0,0.0,44.51,0.0,0.0,0.0,,,Uncategorized,None,0
"pistachio nuts, raw",0.0,0.0,0.0,44.59,0.0,0.0,0.0,,,Uncategorized,None,0
"pistachio nuts, raw",0.0,0.0,0.0,48.92,0.0,0.0,0.0,,,Uncategorized,None,0
"pistachio nuts, raw",0.0,0.0,0.0,47.75,0.0,0.0,0.0,,,Uncategorized,None,0
"pistachio nuts, raw",0.0,0.0,0.0,41.44,0.0,0.0,0.0,,,Uncategorized,None,0
"sunflower seed kernels, raw",0.0,0.0,0.0,50.41,0.0,0.0,0.0,,,Uncategorized,None,0
"sunflower seed kernels, raw",0.0,0.0,0.0,44.07,0.0,0.0,0.0,,,Uncategorized,None,0
"sunflower seed kernels, raw",0.0,0.0,0.0,53.28,0.0,0.0,0.0,,,Uncategorized,None,0
"sunflower seed kernels, raw",0.0,0.0,0.0,44.56,0.0,0.0,0.0,,,Uncategorized,None,0
"sunflower seed kernels, raw",0.0,0.0,0.0,46.98,0.0,0.0,0.0,,,Uncategorized,None,0
"sunflower seed kernels, raw",0.0,0.0,0.0,49.53,0.0,0.0,0.0,,,Uncategorized,None,0
"sunflower seed kernels, raw",0.0,0.0,0.0,48.46,0.0,0.0,0.0,,,Uncategorized,None,0
"sunflower seed kernels, raw",0.0,0.0,0.0,50.22,0.0,0.0,0.0,,,Uncategorized,None,0
coconut flour,0.0,0.0,0.0,14.58,0.0,0.0,0.0,,,Uncategorized,None,0
coconut flour,0.0,0.0,0.0,18.93,0.0,0.0,0.0,,,Uncategorized,None,0
coconut flour,0.0,0.0,0.0,17.45,0.0,0.0,0.0,,,Uncategorized,None,0
coconut flour,0.0,0.0,0.0,13.63,0.0,0.0,0.0,,,Uncategorized,None,0
coconut flour,0.0,0.0,0.0,14.87,0.0,0.0,0.0,,,Uncategorized,None,0
coconut flour,0.0,0.0,0.0,15.64,0.0,0.0,0.0,,,Uncategorized,None,0
coconut flour,0.0,0.0,0.0,15.79,0.0,0.0,0.0,,,Uncategorized,None,0
coconut flour,0.0,0.0,0.0,11.36,0.0,0.0,0.0,,,Uncategorized,None,0
"peanuts, raw",0.0,0.0,0.0,44.76,0.0,0.0,0.0,,,Uncategorized,None,0
"peanuts, raw",0.0,0.0,0.0,48.52,0.0,0.0,0.0,,,Uncategorized,None,0
"peanuts, raw",0.0,0.0,0.0,40.06,0.0,0.0,0.0,,,Uncategorized,None,0
"peanuts, raw",0.0,0.0,0.0,47.27,0.0,0.0,0.0,,,Uncategorized,None,0
"peanuts, raw",0.0,0.0,0.0,38.68,0.0,0.0,0.0,,,Uncategorized,None,0
"peanuts, raw",0.0,0.0,0.0,41.84,0.0,0.0,0.0,,,Uncategorized,None,0
"peanuts, raw",0.0,0.0,0.0,43.68,0.0,0.0,0.0,,,Uncategorized,None,0
"peanuts, raw",0.0,0.0,0.0,41.4,0.0,0.0,0.0,,,Uncategorized,None,0
chestnut flour,0.0,0.0,0.0,5.34,0.0,0.0,0.0,,,Uncategorized,None,0
chestnut flour,0.0,0.0,0.0,6.04,0.0,0.0,0.0,,,Uncategorized,None,0
chestnut flour,0.0,0.0,0.0,5.58,0.0,0.0,0.0,,,Uncategorized,None,0
chestnut flour,0.0,0.0,0.0,3.88,0.0,0.0,0.0,,,Uncategorized,None,0
chestnut flour,0.0,0.0,0.0,5.16,0.0,0.0,0.0,,,Uncategorized,None,0
chestnut flour,0.0,0.0,0.0,4.28,0.0,0.0,0.0,,,Uncategorized,None,0
chestnut flour,0.0,0.0,0.0,3.29,0.0,0.0,0.0,,,Uncategorized,None,0
chestnut flour,0.0,0.0,0.0,3.52,0.0,0.0,0.0,,,Uncategorized,None,0
"brazil nuts, raw",0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Uncategorized,None,0
"brazil nuts, raw",0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Uncategorized,None,0
"brazil nuts, raw",0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Uncategorized,None,0
"brazil nuts, raw",0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Uncategorized,None,0
"brazil nuts, raw",0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Uncategorized,None,0
"brazil nuts, raw",0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Uncategorized,None,0
"brazil nuts, raw",0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Uncategorized,None,0
"brazil nuts, raw",0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Uncategorized,None,0
"cashews, raw",0.0,0.0,0.0,0.0,0.0,0.0,3.28,,,Uncategorized,None,0
"cashews, raw",0.0,0.0,0.0,0.0,0.0,0.0,3.41,,,Uncategorized,None,0
"cashews, raw",0.0,0.0,0.0,0.0,0.0,0.0,3.21,,,Uncategorized,None,0
"cashews, raw",0.0,0.0,0.0,0.0,0.0,0.0,3.26,,,Uncategorized,None,0
"cashews, raw",0.0,0.0,0.0,0.0,0.0,0.0,5.19,,,Uncategorized,None,0
"cashews, raw",0.0,0.0,0.0,0.0,0.0,0.0,3.56,,,Uncategorized,None,0
"cashews, raw",0.0,0.0,0.0,0.0,0.0,0.0,5.66,,,Uncategorized,None,0
"cashews, raw",0.0,0.0,0.0,0.0,0.0,0.0,10.5,,,Uncategorized,None,0
"pumpkin seeds (pepitas), raw",0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Uncategorized,None,0
"pumpkin seeds (pepitas), raw",0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Uncategorized,None,0
"pumpkin seeds (pepitas), raw",0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Uncategorized,None,0
"pumpkin seeds (pepitas), raw",0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Uncategorized,None,0
"pumpkin seeds (pepitas), raw",0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Uncategorized,None,0
"pumpkin seeds (pepitas), raw",0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Uncategorized,None,0
"pumpkin seeds (pepitas), raw",0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Uncategorized,None,0
"pumpkin seeds (pepitas), raw",0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Uncategorized,None,0
"hazelnuts, raw",0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Uncategorized,None,0
"hazelnuts, raw",0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Uncategorized,None,0
"hazelnuts, raw",0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Uncategorized,None,0
"hazelnuts, raw",0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Uncategorized,None,0
"hazelnuts, raw",0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Uncategorized,None,0
"hazelnuts, raw",0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Uncategorized,None,0
"hazelnuts, raw",0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Uncategorized,None,0
"hazelnuts, raw",0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Uncategorized,None,0
"macadamia nuts, raw",0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Uncategorized,None,0
"macadamia nuts, raw",0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Uncategorized,None,0
"macadamia nuts, raw",0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Uncategorized,None,0
"macadamia nuts, raw",0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Uncategorized,None,0
"macadamia nuts, raw",0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Uncategorized,None,0
"macadamia nuts, raw",0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Uncategorized,None,0
"macadamia nuts, raw",0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Uncategorized,None,0
"macadamia nuts, raw",0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Uncategorized,None,0
"pistachio nuts, raw",0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Uncategorized,None,0
"pistachio nuts, raw",0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Uncategorized,None,0
"pistachio nuts, raw",0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Uncategorized,None,0
"pistachio nuts, raw",0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Uncategorized,None,0
"pistachio nuts, raw",0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Uncategorized,None,0
"pistachio nuts, raw",0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Uncategorized,None,0
"pistachio nuts, raw",0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Uncategorized,None,0
"pistachio nuts, raw",0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Uncategorized,None,0
"sunflower seed kernels, raw",0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Uncategorized,None,0
"sunflower seed kernels, raw",0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Uncategorized,None,0
"sunflower seed kernels, raw",0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Uncategorized,None,0
"sunflower seed kernels, raw",0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Uncategorized,None,0
"sunflower seed kernels, raw",0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Uncategorized,None,0
"sunflower seed kernels, raw",0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Uncategorized,None,0
"sunflower seed kernels, raw",0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Uncategorized,None,0
"sunflower seed kernels, raw",0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Uncategorized,None,0
coconut flour,0.0,0.0,0.0,0.0,0.0,0.0,41.8,,,Uncategorized,None,0
coconut flour,0.0,0.0,0.0,0.0,0.0,0.0,46.9,,,Uncategorized,None,0
coconut flour,0.0,0.0,0.0,0.0,0.0,0.0,62.5,,,Uncategorized,None,0
coconut flour,0.0,0.0,0.0,0.0,0.0,0.0,44.4,,,Uncategorized,None,0
coconut flour,0.0,0.0,0.0,0.0,0.0,0.0,36.1,,,Uncategorized,None,0
coconut flour,0.0,0.0,0.0,0.0,0.0,0.0,68.6,,,Uncategorized,None,0
coconut flour,0.0,0.0,0.0,0.0,0.0,0.0,31.5,,,Uncategorized,None,0
coconut flour,0.0,0.0,0.0,0.0,0.0,0.0,43.7,,,Uncategorized,None,0
"peanuts, raw",0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Uncategorized,None,0
"peanuts, raw",0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Uncategorized,None,0
"peanuts, raw",0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Uncategorized,None,0
"peanuts, raw",0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Uncategorized,None,0
"peanuts, raw",0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Uncategorized,None,0
"peanuts, raw",0.0,0.0,0.0,0.0,0.0,0.0,6.74,,,Uncategorized,None,0
"peanuts, raw",0.0,0.0,0.0,0.0,0.0,0.0,5.2,,,Uncategorized,None,0
"peanuts, raw",0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Uncategorized,None,0
chestnut flour,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Uncategorized,None,0
chestnut flour,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Uncategorized,None,0
chestnut flour,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Uncategorized,None,0
chestnut flour,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Uncategorized,None,0
chestnut flour,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Uncategorized,None,0
chestnut flour,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Uncategorized,None,0
chestnut flour,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Uncategorized,None,0
chestnut flour,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Uncategorized,None,0
"Beans, cannellini, dry",0.0,0.0,21.5625,2.199,59.7955,0.0,0.0,,,Uncategorized,None,0
"Chickpeas, (garbanzo beans, bengal gram), dry",0.0,0.0,21.275,6.274,60.358,0.0,8.779,,,Uncategorized,None,0
"Lentils, dry",0.0,0.0,23.56875,1.925,62.17125,0.0,0.0,,,Uncategorized,None,0
"Blackeye pea, dry",0.0,0.0,21.225,2.419,61.836,0.0,3.458,,,Uncategorized,None,0
"Beans, black, canned, sodium added, drained and rinsed",0.0,0.0,6.9125,1.273,19.8135,0.0,217.9,,,Uncategorized,None,0
"Beans, navy, canned, sodium added, drained and rinsed",0.0,0.0,6.56875,1.398,19.98325,0.0,190.1,,,Uncategorized,None,0
"Beans, cannellini, canned, sodium added, drained and rinsed",0.0,0.0,7.4125,1.169,18.8185,0.0,164.0,,,Uncategorized,None,0
"Chickpeas (garbanzo beans, bengal gram), canned, sodium added, drained and rinsed",0.0,0.0,7.01875,3.096,20.32025,0.0,201.7,,,Uncategorized,None,0
"Beans, kidney, dark red, canned, sodium added, sugar added, drained and rinsed",0.0,0.0,7.8,1.256,21.03,0.0,172.3,,,Uncategorized,None,0
"Beans, kidney, light red, canned, sodium added, sugar added, drained and rinsed",0.0,0.0,7.30625,1.299,21.44675,0.0,158.5,,,Uncategorized,None,0
"Peas, green, sweet, canned, sodium added, sugar added, drained and rinsed",0.0,0.0,4.734375,1.153,12.707625,0.0,207.4,,,Uncategorized,None,0
"Beans, pinto, canned, sodium added, drained and rinsed",0.0,0.0,6.69375,1.266,19.60025,0.0,201.6,,,Uncategorized,None,0
"Blackeye pea, canned, sodium added, drained and rinsed",0.0,0.0,6.925,1.296,19.1659,0.0,226.7,,,Uncategorized,None,0
"Beans, great northern, canned, sodium added, drained and rinsed",0.0,0.0,7.03125,1.266,19.32875,0.0,223.1,,,Uncategorized,None,0
"beans, cannellini, dry",0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Uncategorized,None,0
"beans, cannellini, dry",0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Uncategorized,None,0
"beans, cannellini, dry",0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Uncategorized,None,0
"beans, cannellini, dry",0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Uncategorized,None,0
"beans, cannellini, dry",0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Uncategorized,None,0
"beans, cannellini, dry",0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Uncategorized,None,0
"beans, cannellini, dry",0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Uncategorized,None,0
"beans, cannellini, dry",0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Uncategorized,None,0
"beans, chickpeas/garbanzos, dry",0.0,0.0,0.0,0.0,0.0,0.0,4.22,,,Uncategorized,None,0
"beans, chickpeas/garbanzos, dry",0.0,0.0,0.0,0.0,0.0,0.0,16.0,,,Uncategorized,None,0
"beans, chickpeas/garbanzos, dry",0.0,0.0,0.0,0.0,0.0,0.0,7.52,,,Uncategorized,None,0
"beans, chickpeas/garbanzos, dry",0.0,0.0,0.0,0.0,0.0,0.0,3.36,,,Uncategorized,None,0
"beans, chickpeas/garbanzos, dry",0.0,0.0,0.0,0.0,0.0,0.0,25.1,,,Uncategorized,None,0
"beans, chickpeas/garbanzos, dry",0.0,0.0,0.0,0.0,0.0,0.0,4.03,,,Uncategorized,None,0
"beans, chickpeas/garbanzos, dry",0.0,0.0,0.0,0.0,0.0,0.0,10.0,,,Uncategorized,None,0
"beans, chickpeas/garbanzos, dry",0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Uncategorized,None,0
"lentils, dry",0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Uncategorized,None,0
"lentils, dry",0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Uncategorized,None,0
"lentils, brown, dry",0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Uncategorized,None,0
"lentils, dry",0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Uncategorized,None,0
"lentils, dry",0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Uncategorized,None,0
"lentils, dry",0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Uncategorized,None,0
"lentils, dry",0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Uncategorized,None,0
"lentils, dry",0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Uncategorized,None,0
"blackeye pea, dry",0.0,0.0,0.0,0.0,0.0,0.0,3.27,,,Uncategorized,None,0
"blackeye pea, dry",0.0,0.0,0.0,0.0,0.0,0.0,2.98,,,Uncategorized,None,0
"blackeye pea, dry",0.0,0.0,0.0,0.0,0.0,0.0,2.52,,,Uncategorized,None,0
"blackeye pea, dry",0.0,0.0,0.0,0.0,0.0,0.0,5.31,,,Uncategorized,None,0
"blackeye pea, dry",0.0,0.0,0.0,0.0,0.0,0.0,5.54,,,Uncategorized,None,0
"blackeye pea, dry",0.0,0.0,0.0,0.0,0.0,0.0,3.67,,,Uncategorized,None,0
"blackeye pea, dry",0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Uncategorized,None,0
"blackeye pea, dry",0.0,0.0,0.0,0.0,0.0,0.0,4.37,,,Uncategorized,None,0
"beans, black, canned, sodium added",0.0,0.0,0.0,0.0,0.0,0.0,243.0,,,Uncategorized,None,0
"beans, black, canned, sodium added",0.0,0.0,0.0,0.0,0.0,0.0,265.0,,,Uncategorized,None,0
"beans, black, canned, sodium added",0.0,0.0,0.0,0.0,0.0,0.0,280.0,,,Uncategorized,None,0
"beans, black, canned, sodium added",0.0,0.0,0.0,0.0,0.0,0.0,249.0,,,Uncategorized,None,0
"beans, black, canned, sodium added",0.0,0.0,0.0,0.0,0.0,0.0,214.0,,,Uncategorized,None,0
"beans, black, canned, sodium added",0.0,0.0,0.0,0.0,0.0,0.0,53.4,,,Uncategorized,None,0
"beans, black, canned, sodium added",0.0,0.0,0.0,0.0,0.0,0.0,263.0,,,Uncategorized,None,0
"beans, black, canned, sodium added",0.0,0.0,0.0,0.0,0.0,0.0,176.0,,,Uncategorized,None,0
"beans, navy, canned, sodium added",0.0,0.0,0.0,0.0,0.0,0.0,271.0,,,Uncategorized,None,0
"beans, navy, canned, sodium added",0.0,0.0,0.0,0.0,0.0,0.0,261.0,,,Uncategorized,None,0
"beans, navy, canned, sodium added",0.0,0.0,0.0,0.0,0.0,0.0,182.0,,,Uncategorized,None,0
"beans, navy, canned, sodium added",0.0,0.0,0.0,0.0,0.0,0.0,23.5,,,Uncategorized,None,0
"beans, navy, canned, sodium added",0.0,0.0,0.0,0.0,0.0,0.0,260.0,,,Uncategorized,None,0
"beans, navy, canned, sodium added",0.0,0.0,0.0,0.0,0.0,0.0,233.0,,,Uncategorized,None,0
"beans, navy, canned, sodium added",0.0,0.0,0.0,0.0,0.0,0.0,224.0,,,Uncategorized,None,0
"beans, navy, canned, sodium added",0.0,0.0,0.0,0.0,0.0,0.0,66.5,,,Uncategorized,None,0
"beans, cannellini, canned, sodium added",0.0,0.0,0.0,0.0,0.0,0.0,164.0,,,Uncategorized,None,0
"beans, cannellini, canned, sodium added",0.0,0.0,0.0,0.0,0.0,0.0,168.0,,,Uncategorized,None,0
"beans, cannellini, canned, sodium added",0.0,0.0,0.0,0.0,0.0,0.0,161.0,,,Uncategorized,None,0
"beans, cannellini, canned, sodium added",0.0,0.0,0.0,0.0,0.0,0.0,161.0,,,Uncategorized,None,0
"beans, cannellini, canned, sodium added",0.0,0.0,0.0,0.0,0.0,0.0,210.5,,,Uncategorized,None,0
